unique_id,cluster_id
osm_356845844,osm_356780282
osm_356845846,osm_356780282
osm_356845863,osm_356780282
osm_356845867,osm_356780282
osm_356845881,osm_356780282
osm_356845883,osm_356780282
osm_356845885,osm_356780282
osm_356845887,osm_356780282
osm_356845900,osm_356831708
osm_356845924,osm_356780282
osm_356851459,osm_356780282
osm_356851462,osm_356851462
osm_356851469,osm_356851462
osm_356851472,osm_356851462
osm_356851479,osm_356780282
osm_356851480,osm_356851480
osm_356851482,osm_356851482
osm_356851484,osm_356845644
osm_356851488,osm_356780282
osm_356851536,osm_356851462
osm_356851636,osm_356851636
osm_356851656,osm_356851656
osm_356851671,osm_356780282
osm_356855038,osm_356855038
osm_356855078,osm_356855078
osm_356855129,osm_356780282
osm_356855142,osm_356855142
osm_356855157,osm_356855142
osm_356855165,osm_356855165
osm_356855186,osm_356855186
osm_356855201,osm_356855201
osm_356855237,osm_356780282
osm_356855244,osm_356855244
osm_356855260,osm_356780282
osm_356855297,osm_356855297
osm_356855364,osm_356855364
osm_356855371,osm_356855371
osm_356855439,osm_356855439
osm_356855497,osm_356778141
osm_356855502,osm_356855502
osm_356855535,osm_356780282
osm_356855572,osm_356855572
osm_356855971,osm_356855971
osm_356859147,osm_356859147
osm_356864783,osm_356864783
osm_356864885,osm_356864885
osm_356864910,osm_356864910
osm_356864981,osm_356864981
osm_356865581,osm_356827956
osm_356865665,osm_356780282
osm_356865956,osm_356865956
osm_356879756,osm_356780282
osm_356879759,osm_356780282
osm_356879762,osm_356780282
osm_356879765,osm_356879765
osm_356879766,osm_356879766
osm_356879771,osm_356879771
osm_356879772,osm_356780282
osm_356879775,osm_356830994
osm_356879778,osm_356830994
osm_356879786,osm_356879786
osm_356879787,osm_356879786
osm_356879788,osm_356879788
osm_356879789,osm_356780282
osm_356879790,osm_356780282
osm_356879791,osm_356780282
osm_356879792,osm_356780282
osm_356879794,osm_356780282
osm_356879817,osm_356780282
osm_356879823,osm_356780282
osm_356879824,osm_356780282
osm_356879825,osm_356780282
osm_356879826,osm_356780282
osm_356879829,osm_356780282
osm_356879831,osm_356780282
osm_356879832,osm_356780282
osm_356879833,osm_356780282
osm_356879834,osm_356780282
osm_356879835,osm_356780282
osm_356879837,osm_356780282
osm_356879845,osm_356780282
osm_356879850,osm_356780282
osm_356879856,osm_356780282
osm_356879858,osm_356780282
osm_356879860,osm_356780282
osm_356879861,osm_356780282
osm_356879862,osm_356780282
osm_356879864,osm_356780282
osm_356879866,osm_356879866
osm_356879868,osm_356826795
osm_356879869,osm_356826795
osm_356879870,osm_356780282
osm_356879871,osm_356780282
osm_356879873,osm_356780282
osm_356879874,osm_356780282
osm_356879876,osm_356780282
osm_356879887,osm_356879887
osm_356879891,osm_356879891
osm_356879892,osm_356780282
osm_356879893,osm_356780282
osm_356879894,osm_356780282
osm_356879896,osm_356780282
osm_356879897,osm_356879897
osm_356879899,osm_356879899
osm_356879900,osm_356879899
osm_356879901,osm_356879901
osm_356879902,osm_356780282
osm_356879903,osm_356780282
osm_356879904,osm_356780282
osm_356879905,osm_356879905
osm_356879908,osm_356780282
osm_356879909,osm_356780282
osm_356879913,osm_356780282
osm_356879916,osm_356780282
osm_356879918,osm_356879918
osm_356879923,osm_356780282
osm_356879928,osm_356780282
osm_356879929,osm_356780282
osm_356879937,osm_356780282
osm_356879946,osm_356780282
osm_356879948,osm_356879948
osm_356879955,osm_356780282
osm_356879958,osm_356780282
osm_356879962,osm_356780282
osm_356879964,osm_356780282
osm_356879969,osm_356780282
osm_356879981,osm_356780282
osm_356879984,osm_356780282
osm_356879989,osm_356780282
osm_356879990,osm_356780282
osm_356879996,osm_356879996
osm_356879999,osm_356879999
osm_356880001,osm_356880001
osm_356880011,osm_356782534
osm_356880015,osm_356780282
osm_356880021,osm_356845115
osm_356880033,osm_356845115
osm_356880036,osm_356782534
osm_356880042,osm_356780282
osm_356880046,osm_356780282
osm_356880050,osm_356780282
osm_356880052,osm_356880052
osm_356880055,osm_356879887
osm_356880066,osm_356780282
osm_356880083,osm_356780282
osm_356880095,osm_356843215
osm_356880100,osm_356843215
osm_356880107,osm_356845352
osm_356880112,osm_356845352
osm_356880129,osm_356780282
osm_356880147,osm_356780282
osm_356880164,osm_356880164
osm_356880172,osm_356879887
osm_356880177,osm_356780282
osm_356880187,osm_356780282
osm_356880189,osm_356780282
osm_356880196,osm_356780282
osm_356880202,osm_356880202
osm_356880205,osm_356880202
osm_356880206,osm_356880206
osm_356880224,osm_356780282
osm_356880244,osm_356780282
osm_356880274,osm_356780282
osm_356880281,osm_356780282
osm_356880287,osm_356880164
osm_356880297,osm_356780282
osm_356880298,osm_356780282
osm_356880299,osm_356780282
osm_356880300,osm_356780282
osm_356880301,osm_356780282
osm_356880304,osm_356780282
osm_356880305,osm_356780282
osm_356880306,osm_356780282
osm_356880307,osm_356780282
osm_356880319,osm_356780282
osm_356880321,osm_356780282
osm_356880329,osm_356780282
osm_356880335,osm_356880335
osm_356880341,osm_356880341
osm_356880344,osm_356879897
osm_356880349,osm_356844996
osm_356880352,osm_356879897
osm_356880355,osm_356780282
osm_356880357,osm_356780282
osm_356880365,osm_356780282
osm_356880374,osm_356780282
osm_356880379,osm_356823549
osm_356880389,osm_356780282
osm_356880393,osm_356780282
osm_356880396,osm_356780282
osm_356880398,osm_356780282
osm_356880399,osm_356880399
