unique_id,cluster_id
osmacc_4421989517,osmacc_102619665
osmacc_4578362113,osmacc_114037227
osmacc_4645004460,osmacc_102619665
osmacc_4720416612,osmacc_102619665
osmacc_4740803885,osmacc_102619665
osmacc_4973840388,osmacc_102619665
osmacc_5005801316,osmacc_102619665
osmacc_5007913218,osmacc_1849130104
osmacc_5052065322,osmacc_102619665
osmacc_5061019140,osmacc_102619665
osmacc_5073339396,osmacc_102619665
osmacc_5103433621,osmacc_213907457
osmacc_5113556723,osmacc_12729874064
osmacc_5617590963,osmacc_10002077118
osmacc_5739905478,osmacc_109666096
osmacc_5750157169,osmacc_102619665
osmacc_5793069707,osmacc_102619665
osmacc_6364458172,osmacc_1849130104
osmacc_6470743885,osmacc_6470743885
osmacc_6513576929,osmacc_102619665
osmacc_6602300251,osmacc_102619665
osmacc_6609839285,osmacc_6609839285
osmacc_6687478185,osmacc_6687478185
osmacc_6810102748,osmacc_102619665
osmacc_6858593088,osmacc_6858593088
osmacc_8826137149,osmacc_8826137149
osmacc_8866751348,osmacc_102619665
osmacc_8946382369,osmacc_1241939542
osmacc_8946386020,osmacc_1241939542
osmacc_8946387590,osmacc_1241939542
osmacc_9136452115,osmacc_12729874064
osmacc_9184200706,osmacc_9184200706
osmacc_9466286735,osmacc_109666096
osmacc_9482466317,osmacc_110014352
osmacc_9789265005,osmacc_102619665
osmacc_9997028747,osmacc_102619665
osmacc_9997028748,osmacc_102619665
osmacc_9997028749,osmacc_102619665
osmacc_10002077118,osmacc_10002077118
osmacc_10755855089,osmacc_102619665
osmacc_10992306326,osmacc_102619665
osmacc_11128262908,osmacc_102619665
osmacc_11222691511,osmacc_102619665
osmacc_11329594862,osmacc_102619665
osmacc_12117462702,osmacc_117276317
osmacc_12135138987,osmacc_114037227
osmacc_12565131801,osmacc_102619665
osmacc_12729874064,osmacc_12729874064
osmacc_13279026518,osmacc_102619665
osmacc_13473299940,osmacc_102619665
osmacc_13572692065,osmacc_102619665
osmacc_13575224328,osmacc_13575224328
osmacc_13595508964,osmacc_13595508964
osmacc_13663559826,osmacc_102619665
osmacc_13663618191,osmacc_12729874064
osmacc_13664634710,osmacc_12729874064
osmacc_13714154182,osmacc_102619665
osmacc_13822331265,osmacc_13822331265
osmacc_67629319,osmacc_67629319
osmacc_102619665,osmacc_102619665
osmacc_102665364,osmacc_102619665
osmacc_102902651,osmacc_102619665
osmacc_103060551,osmacc_102619665
osmacc_105920029,osmacc_102619665
osmacc_108221960,osmacc_108221960
osmacc_108228656,osmacc_102619665
osmacc_108362287,osmacc_102619665
osmacc_109160030,osmacc_102619665
osmacc_109666096,osmacc_109666096
osmacc_110014352,osmacc_110014352
osmacc_110893365,osmacc_110893365
osmacc_113578857,osmacc_102619665
osmacc_114037227,osmacc_114037227
osmacc_116483448,osmacc_102619665
osmacc_117276317,osmacc_117276317
osmacc_117276348,osmacc_117276317
osmacc_117422025,osmacc_102619665
osmacc_121423821,osmacc_114037227
osmacc_124546017,osmacc_114037227
osmacc_167411303,osmacc_167411303
osmacc_171556755,osmacc_171556755
osmacc_176084115,osmacc_176084115
osmacc_201292730,osmacc_201292730
osmacc_205301691,osmacc_205301691
osmacc_213907457,osmacc_213907457
osmacc_221839902,osmacc_221839902
osmacc_222003125,osmacc_221839902
osmacc_229176074,osmacc_229176074
osmacc_243658175,osmacc_243658175
osmacc_253768962,osmacc_213907457
osmacc_253775110,osmacc_253775110
osmacc_298941672,osmacc_298941672
osmacc_299817916,osmacc_299817916
osmacc_368848611,osmacc_368848611
osmacc_370457551,osmacc_102619665
osmacc_411487816,osmacc_213907457
osmacc_418722697,osmacc_10002077118
osmacc_424803325,osmacc_424803325
osmacc_460007564,osmacc_102619665
osmacc_471052278,osmacc_471052278
osmacc_481195992,osmacc_213907457
osmacc_481204276,osmacc_213907457
osmacc_482486028,osmacc_482486028
osmacc_484882324,osmacc_484882324
osmacc_485083920,osmacc_485083920
osmacc_496133563,osmacc_496133563
osmacc_519690064,osmacc_102619665
osmacc_712155124,osmacc_712155124
osmacc_1418661987,osmacc_1418661987
osmacc_1442554602,osmacc_1442554602
osmacc_1512719866,osmacc_13822331265
osmacc_1512719867,osmacc_13822331265
osmacc_1512719868,osmacc_13822331265
osmacc_1512719869,osmacc_13822331265
osmacc_1512719870,osmacc_13822331265
osmacc_1512719871,osmacc_13822331265
osmacc_1512719872,osmacc_13822331265
osmacc_3884269410,osmacc_1078391663
osmacc_3884270677,osmacc_1078391663
osmacc_6404636085,osmacc_6404636085
osmacc_6501316474,osmacc_6501316474
osmacc_6683395079,osmacc_1078391663
osmacc_7686351579,osmacc_1078391663
osmacc_7687401603,osmacc_1078391663
osmacc_10016786581,osmacc_10016786581
osmacc_11115407559,osmacc_11115407559
osmacc_11176732245,osmacc_11176732245
osmacc_11660910948,osmacc_1078391663
osmacc_11849979261,osmacc_1078391663
osmacc_12466416444,osmacc_12466416444
osmacc_12471928255,osmacc_1078391663
osmacc_13435929614,osmacc_1078391663
osmacc_13594396978,osmacc_13594396978
osmacc_13658265877,osmacc_1078391663
