cluster_id,n_nodes,n_edges,density,cluster_centralisation
fest_Q12333812,1,0.0,,
fest_Q108816701,1,0.0,,
fest_Q117661923,1,0.0,,
fest_Q5052269,1,0.0,,
fest_Q5431407,1,0.0,,
fest_Q121029169,1,0.0,,
fest_Q133871646,1,0.0,,
fest_Q65663280,1,0.0,,
fest_Q138041518,1,0.0,,
fest_Q24946759,1,0.0,,
fest_Q23808343,1,0.0,,
fest_Q3610588,1,0.0,,
fest_Q131316266,1,0.0,,
fest_Q132348219,1,0.0,,
fest_Q60213133,1,0.0,,
fest_Q132177384,1,0.0,,
fest_Q125701268,1,0.0,,
fest_Q1152956,1,0.0,,
fest_Q18386346,1,0.0,,
fest_Q25383554,1,0.0,,
fest_Q3045874,1,0.0,,
fest_Q16009833,1,0.0,,
fest_Q85637507,1,0.0,,
fest_Q85662743,1,0.0,,
fest_Q2287773,1,0.0,,
fest_Q2140539,1,0.0,,
fest_Q20232423,1,0.0,,
fest_Q26207721,1,0.0,,
fest_Q31078908,1,0.0,,
fest_Q115224072,1,0.0,,
fest_Q115236261,1,0.0,,
fest_Q108527279,1,0.0,,
fest_Q108459637,1,0.0,,
fest_Q117087521,1,0.0,,
fest_Q115236254,1,0.0,,
fest_Q117087550,1,0.0,,
fest_Q24936530,1,0.0,,
fest_Q71692193,1,0.0,,
fest_Q10873422,1,0.0,,
fest_Q10871947,1,0.0,,
fest_Q114347232,1,0.0,,
fest_Q4441664,1,0.0,,
fest_Q12738613,1,0.0,,
fest_Q23657059,1,0.0,,
fest_Q104425094,1,0.0,,
fest_Q489672,1,0.0,,
fest_Q20106316,1,0.0,,
fest_Q85816998,1,0.0,,
fest_Q106583662,1,0.0,,
fest_Q10561526,1,0.0,,
fest_Q633506,1,0.0,,
fest_Q112062102,1,0.0,,
fest_Q13017670,1,0.0,,
fest_Q112184145,2,1.0,1.0,
fest_Q2181135,1,0.0,,
fest_Q6158397,1,0.0,,
fest_Q54666713,1,0.0,,
fest_Q24190412,1,0.0,,
fest_Q5625142,1,0.0,,
fest_Q23073782,1,0.0,,
fest_Q108417800,1,0.0,,
fest_Q130712904,1,0.0,,
fest_Q135489859,1,0.0,,
fest_Q129198556,1,0.0,,
fest_Q3028738,1,0.0,,
fest_Q105730568,1,0.0,,
fest_Q4473919,1,0.0,,
fest_Q93956718,1,0.0,,
fest_Q112274802,1,0.0,,
fest_Q2722469,1,0.0,,
fest_Q6907083,1,0.0,,
fest_Q2824458,1,0.0,,
fest_Q4929287,1,0.0,,
fest_Q17055916,1,0.0,,
fest_Q65214040,1,0.0,,
fest_Q60366965,1,0.0,,
fest_Q132650050,1,0.0,,
fest_Q7071224,1,0.0,,
fest_Q7069037,1,0.0,,
fest_Q20046372,1,0.0,,
fest_Q6745431,1,0.0,,
fest_Q17068401,1,0.0,,
fest_Q64211306,1,0.0,,
fest_Q127417589,1,0.0,,
fest_Q131632435,1,0.0,,
fest_Q3948556,1,0.0,,
fest_Q20045311,1,0.0,,
fest_Q11274533,1,0.0,,
fest_Q11559379,1,0.0,,
fest_Q138854437,1,0.0,,
fest_Q133287908,1,0.0,,
fest_Q112175096,1,0.0,,
fest_Q16851156,1,0.0,,
fest_Q6672817,1,0.0,,
fest_Q2584209,1,0.0,,
fest_Q139488677,1,0.0,,
fest_Q765700,1,0.0,,
fest_Q530944,1,0.0,,
fest_Q85635380,1,0.0,,
fest_Q2550462,1,0.0,,
fest_Q123496552,1,0.0,,
fest_Q50922878,1,0.0,,
fest_Q108532496,1,0.0,,
fest_Q131323934,1,0.0,,
fest_Q115236256,1,0.0,,
fest_Q117087520,1,0.0,,
fest_Q131340804,1,0.0,,
fest_Q12302690,1,0.0,,
fest_Q115925770,1,0.0,,
fest_Q26456601,1,0.0,,
fest_Q11787926,1,0.0,,
fest_Q7894411,1,0.0,,
fest_Q131986800,1,0.0,,
fest_Q121624438,1,0.0,,
fest_Q949776,1,0.0,,
fest_Q47120057,1,0.0,,
fest_Q114007985,1,0.0,,
fest_Q118727089,1,0.0,,
fest_Q3986817,1,0.0,,
fest_Q118278977,1,0.0,,
fest_Q6114439,1,0.0,,
fest_Q17113098,1,0.0,,
fest_Q119589069,1,0.0,,
fest_Q125507374,1,0.0,,
fest_Q112062588,1,0.0,,
fest_Q10912656,1,0.0,,
fest_Q138637094,1,0.0,,
fest_Q13017665,1,0.0,,
fest_Q76179596,1,0.0,,
fest_Q694891,1,0.0,,
fest_Q111965428,1,0.0,,
fest_Q60021471,1,0.0,,
fest_Q6952272,1,0.0,,
fest_Q137739285,1,0.0,,
fest_Q123111273,1,0.0,,
fest_Q116893700,1,0.0,,
fest_Q65052355,1,0.0,,
fest_Q25458984,1,0.0,,
fest_Q33106170,1,0.0,,
fest_Q117087478,1,0.0,,
fest_Q126487038,1,0.0,,
fest_Q4354765,1,0.0,,
fest_Q16952930,1,0.0,,
fest_Q55075152,1,0.0,,
fest_Q63803041,1,0.0,,
fest_Q108816621,1,0.0,,
fest_Q5266038,1,0.0,,
fest_Q17081230,1,0.0,,
fest_Q12333809,1,0.0,,
fest_Q4685615,1,0.0,,
fest_Q131334835,1,0.0,,
fest_Q67831982,1,0.0,,
fest_Q3660960,1,0.0,,
fest_Q3908479,1,0.0,,
fest_Q10274,1,0.0,,
fest_Q60839734,1,0.0,,
fest_Q16978056,1,0.0,,
fest_Q97342916,1,0.0,,
fest_Q95589843,1,0.0,,
fest_Q648132,1,0.0,,
fest_Q16996002,1,0.0,,
fest_Q64211340,1,0.0,,
fest_Q124727243,1,0.0,,
fest_Q9302453,1,0.0,,
fest_Q65235263,1,0.0,,
fest_Q107176534,1,0.0,,
fest_Q6805421,1,0.0,,
fest_Q6670410,1,0.0,,
fest_Q139488678,1,0.0,,
fest_Q67303429,1,0.0,,
fest_Q139913541,1,0.0,,
fest_Q130449107,1,0.0,,
fest_Q452897,1,0.0,,
fest_Q1841668,1,0.0,,
fest_Q2280523,1,0.0,,
fest_Q4842341,1,0.0,,
fest_Q129984198,1,0.0,,
fest_Q136756507,1,0.0,,
fest_Q136416990,1,0.0,,
fest_Q136471747,1,0.0,,
fest_Q7743963,1,0.0,,
fest_Q130712641,1,0.0,,
fest_Q130713478,1,0.0,,
fest_Q102503360,1,0.0,,
fest_Q85807019,1,0.0,,
fest_Q20203401,1,0.0,,
fest_Q19760041,1,0.0,,
fest_Q111032660,1,0.0,,
fest_Q11927138,1,0.0,,
fest_Q3302580,1,0.0,,
fest_Q61707893,1,0.0,,
fest_Q10602035,1,0.0,,
fest_Q128822418,1,0.0,,
fest_Q123190820,1,0.0,,
fest_Q13636373,1,0.0,,
fest_Q105881930,1,0.0,,
fest_Q135423022,1,0.0,,
fest_Q124808388,1,0.0,,
fest_Q136362151,1,0.0,,
fest_Q124221051,1,0.0,,
fest_Q24969549,1,0.0,,
fest_Q6168984,1,0.0,,
fest_Q6135496,1,0.0,,
fest_Q109472952,1,0.0,,
fest_Q16324384,1,0.0,,
fest_Q3435973,1,0.0,,
fest_Q117202248,1,0.0,,
fest_Q7370637,1,0.0,,
fest_Q3660434,1,0.0,,
fest_Q3536399,1,0.0,,
fest_Q3874966,1,0.0,,
fest_Q64347560,1,0.0,,
fest_Q42417212,1,0.0,,
