cluster_id,n_nodes,n_edges,density,cluster_centralisation
osmhub_49242172,1,0.0,,
osmhub_813277221,1,0.0,,
osmhub_252052697,1,0.0,,
osmhub_250994412,1,0.0,,
osmhub_286044669,1,0.0,,
osmhub_317405389,1,0.0,,
osmhub_7063140902,1,0.0,,
osmhub_6447191882,2,1.0,1.0,
osmhub_1711507867,1,0.0,,
osmhub_6178364386,1,0.0,,
osmhub_1631324674,2,1.0,1.0,
osmhub_3632635131,1,0.0,,
osmhub_427691618,2,1.0,1.0,
osmhub_856890340,2,1.0,1.0,
osmhub_4119287144,1,0.0,,
osmhub_1041996614,1,0.0,,
osmhub_4508377772,1,0.0,,
osmhub_2012878022,1,0.0,,
osmhub_249524554,1,0.0,,
osmhub_703740421,1,0.0,,
osmhub_12769410679,1,0.0,,
osmhub_10975517566,1,0.0,,
osmhub_11601542986,1,0.0,,
osmhub_40180761,1,0.0,,
osmhub_129973615,1,0.0,,
osmhub_4545332446,2,1.0,1.0,
osmhub_5770979639,1,0.0,,
osmhub_366700324,1,0.0,,
osmhub_8778646408,1,0.0,,
osmhub_8914569168,1,0.0,,
osmhub_7990289866,1,0.0,,
osmhub_4549139114,1,0.0,,
osmhub_339579678,1,0.0,,
osmhub_471458036,1,0.0,,
osmhub_980287386,1,0.0,,
osmhub_3078945695,1,0.0,,
osmhub_8631114444,1,0.0,,
osmhub_605945862,1,0.0,,
osmhub_4991163723,2,1.0,1.0,
osmhub_10789870833,1,0.0,,
osmhub_1042036759,1,0.0,,
osmhub_6979392388,1,0.0,,
osmhub_305287023,1,0.0,,
osmhub_4686310351,1,0.0,,
osmhub_11865316499,3,3.0,1.0,0.0
osmhub_7525922359,1,0.0,,
osmhub_4416358839,1,0.0,,
osmhub_1299853631,1,0.0,,
osmhub_594142083,1,0.0,,
osmhub_1728263442,1,0.0,,
osmhub_10939029571,1,0.0,,
osmhub_2785467907,1,0.0,,
osmhub_11524231688,1,0.0,,
osmhub_4048801943,1,0.0,,
osmhub_10327162,1,0.0,,
osmhub_670220312,1,0.0,,
osmhub_6605149668,1,0.0,,
osmhub_4597241860,1,0.0,,
osmhub_1526395289,1,0.0,,
osmhub_4163133389,1,0.0,,
osmhub_1042008202,1,0.0,,
osmhub_1136922215,1,0.0,,
osmhub_114503140,1,0.0,,
osmhub_648575198,1,0.0,,
osmhub_1136894793,2,1.0,1.0,
osmhub_11188916641,1,0.0,,
osmhub_427805904,1,0.0,,
osmhub_3892496903,1,0.0,,
osmhub_1931063330,1,0.0,,
osmhub_391459875,1,0.0,,
osmhub_333175511,5,4.0,0.4,0.16666666666666666
osmhub_6247065397,2,1.0,1.0,
osmhub_10875958170,1,0.0,,
osmhub_618396484,1,0.0,,
osmhub_9024004191,1,0.0,,
osmhub_1490354997,1,0.0,,
osmhub_2422172970,3,3.0,1.0,0.0
osmhub_311315984,1,0.0,,
osmhub_535571240,1,0.0,,
osmhub_368387342,1,0.0,,
osmhub_481236869,1,0.0,,
osmhub_368887439,1,0.0,,
osmhub_33098497,1,0.0,,
osmhub_255744331,1,0.0,,
osmhub_282411334,1,0.0,,
osmhub_9164739492,1,0.0,,
osmhub_3091715124,1,0.0,,
osmhub_7850669552,1,0.0,,
osmhub_5460545207,1,0.0,,
osmhub_5463105928,1,0.0,,
osmhub_734886922,2,1.0,1.0,
osmhub_1871762722,1,0.0,,
osmhub_7058843469,1,0.0,,
osmhub_7662417764,1,0.0,,
osmhub_4634593094,1,0.0,,
osmhub_5306464717,1,0.0,,
osmhub_159543743,1,0.0,,
osmhub_5800092280,1,0.0,,
osmhub_1139291954,1,0.0,,
osmhub_123063927,1,0.0,,
osmhub_10117791054,1,0.0,,
osmhub_12561196740,1,0.0,,
osmhub_323412211,1,0.0,,
osmhub_1764381734,1,0.0,,
osmhub_13731190136,1,0.0,,
osmhub_1923746848,1,0.0,,
osmhub_1042050759,1,0.0,,
osmhub_10729730937,2,1.0,1.0,
osmhub_252632187,1,0.0,,
osmhub_27318671,2,1.0,1.0,
osmhub_573515963,1,0.0,,
osmhub_1125383533,1,0.0,,
osmhub_1621411535,1,0.0,,
osmhub_2700914147,1,0.0,,
osmhub_1338736378,1,0.0,,
osmhub_1482776065,1,0.0,,
osmhub_2340595344,1,0.0,,
osmhub_7859778356,1,0.0,,
osmhub_410467137,1,0.0,,
osmhub_1637729152,2,1.0,1.0,
osmhub_529468675,1,0.0,,
osmhub_1207395188,1,0.0,,
osmhub_1232769477,1,0.0,,
osmhub_4212060540,1,0.0,,
osmhub_369017212,1,0.0,,
osmhub_4303115690,1,0.0,,
osmhub_670252468,1,0.0,,
osmhub_11142157428,2,1.0,1.0,
osmhub_809710203,1,0.0,,
osmhub_262211081,1,0.0,,
osmhub_419069578,1,0.0,,
osmhub_1424837196,1,0.0,,
osmhub_8893458883,1,0.0,,
osmhub_255387575,1,0.0,,
osmhub_6854286842,1,0.0,,
osmhub_368736662,1,0.0,,
osmhub_6661376693,1,0.0,,
osmhub_1042049783,1,0.0,,
osmhub_1275244614,1,0.0,,
osmhub_7836310472,1,0.0,,
osmhub_12133069324,2,1.0,1.0,
osmhub_11963329749,3,3.0,1.0,0.0
osmhub_3007234752,1,0.0,,
osmhub_132678388,1,0.0,,
osmhub_12133069331,1,0.0,,
osmhub_12956952400,1,0.0,,
osmhub_4811936409,1,0.0,,
osmhub_3194982540,1,0.0,,
osmhub_1702576498,1,0.0,,
osmhub_8436807972,1,0.0,,
osmhub_3020822246,1,0.0,,
osmhub_1588244790,1,0.0,,
osmhub_1875532846,1,0.0,,
osmhub_611883332,1,0.0,,
osmhub_297854819,1,0.0,,
osmhub_3936144949,1,0.0,,
osmhub_3749263909,1,0.0,,
osmhub_1763901261,1,0.0,,
osmhub_4530820008,1,0.0,,
osmhub_2251310683,1,0.0,,
osmhub_9164163250,1,0.0,,
osmhub_53023702,1,0.0,,
osmhub_11414580939,1,0.0,,
osmhub_2356504092,1,0.0,,
osmhub_273176255,1,0.0,,
osmhub_200304787,1,0.0,,
osmhub_25343675,1,0.0,,
osmhub_1507143412,1,0.0,,
osmhub_4048801954,1,0.0,,
osmhub_1427032376,3,2.0,0.6666666666666666,1.0
osmhub_308112,1,0.0,,
osmhub_5446013304,1,0.0,,
osmhub_4545333000,1,0.0,,
osmhub_4813400250,1,0.0,,
osmhub_4349314485,1,0.0,,
osmhub_7685111391,1,0.0,,
osmhub_9350631635,1,0.0,,
osmhub_4473253374,1,0.0,,
osmhub_1755897232,1,0.0,,
osmhub_7986275742,1,0.0,,
osmhub_3962670259,2,1.0,1.0,
osmhub_783649627,2,1.0,1.0,
osmhub_1674161416,1,0.0,,
osmhub_12160590170,1,0.0,,
osmhub_1347314881,1,0.0,,
osmhub_6096636415,1,0.0,,
osmhub_6210751912,1,0.0,,
osmhub_4173957771,1,0.0,,
osmhub_247647037,1,0.0,,
osmhub_177652406,1,0.0,,
osmhub_6483169686,1,0.0,,
osmhub_18308531,1,0.0,,
osmhub_2188691258,1,0.0,,
osmhub_1042018544,2,1.0,1.0,
osmhub_1349939768,1,0.0,,
osmhub_5195035484,1,0.0,,
osmhub_529679873,1,0.0,,
osmhub_45255556,2,1.0,1.0,
osmhub_2204326323,1,0.0,,
osmhub_7005413210,1,0.0,,
osmhub_4786918776,1,0.0,,
osmhub_84575254,1,0.0,,
osmhub_5217774787,2,1.0,1.0,
osmhub_4865564991,1,0.0,,
osmhub_6477405847,1,0.0,,
osmhub_4576879789,1,0.0,,
osmhub_4857679861,1,0.0,,
osmhub_26114339,1,0.0,,
osmhub_7625847649,1,0.0,,
osmhub_8186167918,3,3.0,1.0,0.0
osmhub_25872951,1,0.0,,
osmhub_658419918,1,0.0,,
osmhub_258872887,1,0.0,,
osmhub_1889057447,1,0.0,,
osmhub_8742105980,1,0.0,,
osmhub_13672075237,1,0.0,,
osmhub_987506604,1,0.0,,
osmhub_815159681,1,0.0,,
osmhub_402540352,1,0.0,,
osmhub_4069117121,1,0.0,,
osmhub_30172074,1,0.0,,
osmhub_30669981,1,0.0,,
osmhub_320651054,1,0.0,,
osmhub_3729320319,1,0.0,,
osmhub_12756561969,1,0.0,,
osmhub_11564482128,2,1.0,1.0,
osmhub_3761880355,1,0.0,,
osmhub_6877270235,1,0.0,,
osmhub_2378518670,1,0.0,,
osmhub_415732,1,0.0,,
osmhub_975086725,1,0.0,,
osmhub_69879687,1,0.0,,
osmhub_12271411924,1,0.0,,
osmhub_3733361647,1,0.0,,
osmhub_289794319,1,0.0,,
osmhub_156742948,1,0.0,,
osmhub_7052471493,1,0.0,,
osmhub_1186542661,1,0.0,,
osmhub_2663263713,1,0.0,,
osmhub_1995160548,1,0.0,,
osmhub_5326945394,1,0.0,,
osmhub_6309491967,1,0.0,,
osmhub_1120722427,1,0.0,,
osmhub_11181191311,1,0.0,,
osmhub_1455821250,1,0.0,,
osmhub_4460652430,1,0.0,,
osmhub_1621015987,1,0.0,,
osmhub_292032538,1,0.0,,
osmhub_6184516281,1,0.0,,
osmhub_2719758933,1,0.0,,
osmhub_286529675,2,1.0,1.0,
osmhub_1666865098,2,1.0,1.0,
osmhub_289128984,1,0.0,,
osmhub_4653351599,1,0.0,,
osmhub_10537931294,1,0.0,,
osmhub_8014791846,2,1.0,1.0,
osmhub_5326339886,1,0.0,,
osmhub_225310846,1,0.0,,
osmhub_843924915,1,0.0,,
osmhub_1598967750,1,0.0,,
osmhub_161362856,1,0.0,,
osmhub_1178249798,2,1.0,1.0,
osmhub_474428271,1,0.0,,
osmhub_343569211,1,0.0,,
osmhub_4758669157,1,0.0,,
osmhub_857567834,1,0.0,,
osmhub_3327518464,1,0.0,,
osmhub_2726154850,1,0.0,,
osmhub_703382465,1,0.0,,
osmhub_306065691,1,0.0,,
