clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,parent_id_l,parent_id_r,gamma_parent_id,bf_parent_id,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541845,dest_Q131541847,caltrans district 9,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17130,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q104537995,dest_Q104538098,ohio department of transportation district 1,ohio department of transportation district 3,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17153,17155,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q104538068,dest_Q104538098,ohio department of transportation district 2,ohio department of transportation district 3,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17154,17155,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541463,dest_Q131541847,caltrans district 1,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17167,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541477,dest_Q131541847,caltrans district 2,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17168,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541497,dest_Q131541847,caltrans district 3,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17169,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541831,dest_Q131541847,caltrans district 6,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17171,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541828,dest_Q131541847,caltrans district 5,caltrans district 10,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17172,17129,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541834,dest_Q131541842,caltrans district 7,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17127,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q104537995,dest_Q104538068,ohio department of transportation district 1,ohio department of transportation district 2,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17153,17154,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541463,dest_Q131541842,caltrans district 1,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17167,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541477,dest_Q131541842,caltrans district 2,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17168,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541497,dest_Q131541842,caltrans district 3,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17169,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541831,dest_Q131541842,caltrans district 6,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17171,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541828,dest_Q131541842,caltrans district 5,caltrans district 8,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17172,17128,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541463,dest_Q131541834,caltrans district 1,caltrans district 7,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17167,17127,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541477,dest_Q131541834,caltrans district 2,caltrans district 7,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17168,17127,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541497,dest_Q131541834,caltrans district 3,caltrans district 7,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17169,17127,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541831,dest_Q131541834,caltrans district 6,caltrans district 7,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17171,17127,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q131541828,dest_Q131541834,caltrans district 5,caltrans district 7,2,950.5176470588242,District,District,1,3.220823256638474,Q30,Q30,1,150.9699899778013,,,,,-1,1.0,17172,17127,1
0.0,True,2.5829671359415616,0.8569734165585552,dest_Q130735986,dest_Q53843788,sint-annadorp,sint-andries,1,61.20757575757581,City,Neighborhood,0,0.01253394612340104,Q12892,Q12892,1,150.9699899778013,4.3875,4.398056,51.220277777778,51.216389,3,517.2774252144781,519,540,2
0.0,True,8.391851867711217,0.9970316860764658,dest_Q2746759,dest_Q3567445,west ridge,west side,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1297,Q1297,1,150.9699899778013,-87.69,-87.6216,42.0,41.8671,1,112.84777517414746,1236,1324,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q2746762,dest_Q3337593,near south side,near west side,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1297,Q1297,1,150.9699899778013,-87.6247738,-87.66672,41.8566999,41.88003,2,127.96686723419431,1276,1329,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q4518932,dest_Q4519109,el mandara,el maamora,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q87,Q87,1,150.9699899778013,30.011277777778,30.0325,31.276416666667,31.2879,2,127.96686723419431,42,39,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q5567539,dest_Q5567924,glen,glen oaks,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q5092,Q5092,1,150.9699899778013,-76.6903,-76.5962,39.3553,39.3666,2,127.96686723419431,381,369,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q3413118,dest_Q3413216,q3413118,q3413216,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1479,Q1479,1,150.9699899778013,-0.566033,-0.5746128,44.833886,44.87296,2,127.96686723419431,933,932,2
