truth_threshold,match_probability,total_clerical_labels,p,n,tp,tn,fp,fn,P_rate,N_rate,tp_rate,tn_rate,fp_rate,fn_rate,precision,recall,specificity,npv,accuracy,f1,f2,f0_5,p4,phi
-42.900000639259815,1.218464817193565e-13,372959016.0,10444742.0,362514274.0,21530.0,362408938.0,105336.0,10423212.0,0.028005066379733264,0.9719949282577472,0.002061324252911178,0.9997094293727038,0.000290570627296182,0.9979386757470888,0.16970661958286695,0.002061324252911178,0.9997094293727038,0.9720431513215799,0.971770227965209,0.0040731741093691706,0.00256885473273244,0.009829070052188573,0.00811282327333763,0.01584310325533304
-42.60000063478947,1.5001061571933927e-13,372959016.0,10444742.0,362514274.0,21530.0,362408949.0,105325.0,10423212.0,0.028005066379733264,0.9719949282577472,0.002061324252911178,0.9997094597163366,0.0002905402836634234,0.9979386757470888,0.1697213353829175,0.002061324252911178,0.9997094597163366,0.9720431521464158,0.9717702574590662,0.004073178347604435,0.0025688554070397327,0.009829109540198546,0.008112831680698606,0.015844061408791833
-36.30000054091215,1.1819823584046296e-11,372959016.0,10444742.0,362514274.0,21530.0,362408950.0,105324.0,10423212.0,0.028005066379733264,0.9719949282577472,0.002061324252911178,0.9997094624748486,0.0002905375251513545,0.9979386757470888,0.16972267330947388,0.002061324252911178,0.9997094624748486,0.9720431522214009,0.971770260140326,0.004073178732898987,0.0025688554683404134,0.009829113130033368,0.008112832445005012,0.015844148519247973
-36.0000005364418,1.4551909817272011e-11,372959016.0,10444742.0,362514274.0,21530.0,362408999.0,105275.0,10423212.0,0.028005066379733264,0.9719949282577472,0.002061324252911178,0.99970959764194,0.0002904023580599753,0.9979386757470888,0.16978825756082172,0.002061324252911178,0.99970959764194,0.9720431558956691,0.971770391522054,0.004073197612421342,0.0025688584720773436,0.009829289035151876,0.008112869896195382,0.015848418074615307
-33.600000500679016,7.68054423821157e-11,372959016.0,10444742.0,362514274.0,21528.0,362409005.0,105269.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997096141930124,0.00029038580698756156,0.9979388672309952,0.16978319676333037,0.00206113276900473,0.9997096141930124,0.9720431511312063,0.971770402247093,0.004072822320383059,0.002568620331832625,0.009828404673879399,0.008112125477157636,0.015847352292046795
-25.400000378489494,2.2585930446236986e-08,372959016.0,10444742.0,362514274.0,21528.0,362409010.0,105264.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997096279855728,0.00029037201442721675,0.9979388672309952,0.16978989210675752,0.00206113276900473,0.9997096279855728,0.9720431515061316,0.9717704156533918,0.004072824246698729,0.002568620638308433,0.009828422622172754,0.008112129298380776,0.01584778808957215
-24.100000359117985,5.561308308815512e-08,372959016.0,10444742.0,362514274.0,21528.0,362409878.0,104396.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997120223740487,0.0002879776259513577,0.9979388672309952,0.17096026174517964,0.00206113276900473,0.9997120223740487,0.9720432165930164,0.9717727429868595,0.0040731586827168695,0.002568673843617113,0.009831539439689936,0.008112792717280855,0.0159237983248311
-22.800000339746475,1.3693546380849286e-07,372959016.0,10444742.0,362514274.0,21528.0,362410054.0,104220.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997125078721728,0.0002874921278272204,0.9979388672309952,0.1711995419410249,0.00206113276900473,0.9997125078721728,0.9720432297903201,0.9717732148885764,0.004073226501325861,0.0025686846320590742,0.00983217166219055,0.008112927248630705,0.01593929739661151
-17.100000254809856,7.118424873502875e-06,372959016.0,10444742.0,362514274.0,21528.0,362410072.0,104202.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.99971255752539,0.0002874424746099791,0.9979388672309952,0.17122405153901216,0.00206113276900473,0.99971255752539,0.9720432311400437,0.971773263151252,0.004073233437447259,0.0025686857354275646,0.009832236325893145,0.008112941007770252,0.015940884191040047
-15.20000022649765,2.6566384864664307e-05,372959016.0,10444742.0,362514274.0,21528.0,362410074.0,104200.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997125630424142,0.00028743695758584115,0.9979388672309952,0.17122677526088062,0.00206113276900473,0.9997125630424142,0.9720432312900129,0.9717732685137715,0.004073234208128872,0.002568685858024122,0.009832243510801492,0.008112942536566414,0.015941060520595126
-13.800000205636024,7.010605838401368e-05,372959016.0,10444742.0,362514274.0,21528.0,362410076.0,104198.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997125685594382,0.0002874314405617032,0.9979388672309952,0.1712294990694049,0.00206113276900473,0.9997125685594382,0.9720432314399822,0.971773273876291,0.0040732349788107775,0.0025686859806206912,0.00983225069572034,0.008112944065363155,0.01594123685396336
-12.500000186264515,0.00017260367204143044,372959016.0,10444742.0,362514274.0,21528.0,362410077.0,104197.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.9997125713179503,0.00028742868204963427,0.9979388672309952,0.17123086100616425,0.00206113276900473,0.9997125713179503,0.9720432315149669,0.9717732765575507,0.0040732353641518395,0.00256868604191898,0.009832254288183701,0.00811294482976174,0.01594132502207745
-12.200000181794167,0.00021249156957169895,372959016.0,10444742.0,362514274.0,21528.0,362413567.0,100707.0,10423214.0,0.028005066379733264,0.9719949282577472,0.00206113276900473,0.999722198525071,0.0002778014749289569,0.9979388672309952,0.17611976929684625,0.00206113276900473,0.999722198525071,0.9720434932088956,0.9717826341540969,0.0040745806487512935,0.002568899990771148,0.009844807997891288,0.008115613458592534,0.016254974089762588
-8.600000128149986,0.0025705389597152823,372959016.0,10444742.0,362514274.0,21491.0,362414651.0,99623.0,10423251.0,0.028005066379733264,0.9719949282577472,0.0020575903167354445,0.9997251887521538,0.000274811247846202,0.9979424096832645,0.17744439123470448,0.0020575903167354445,0.9997251887521538,0.9720434780260082,0.9717854414330609,0.00406800925547348,0.0025645534536185397,0.009831919963386152,0.008102578622019994,0.01632494546302836
-8.300000123679638,0.0031628254468557835,372959016.0,10444742.0,362514274.0,21491.0,362414758.0,99516.0,10423251.0,0.028005066379733264,0.9719949282577472,0.0020575903167354445,0.9997254839129451,0.00027451608705482313,0.9979424096832645,0.17760129579280537,0.0020575903167354445,0.9997254839129451,0.972043486049192,0.9717857283278547,0.004068050452457275,0.0025645600027207655,0.009832305007791363,0.008102660345066962,0.016334863149369938
-6.900000102818012,0.008303700786279804,372959016.0,10444742.0,362514274.0,21491.0,362414764.0,99510.0,10423251.0,0.028005066379733264,0.9719949282577472,0.0020575903167354445,0.9997255004640175,0.0002744995359824093,0.9979424096832645,0.17761010239584796,0.0020575903167354445,0.9997255004640175,0.97204348649909,0.9717857444154132,0.004068052762593222,0.002564560369961133,0.00983232659995941,0.008102664927716538,0.016335419635417042
-5.900000087916851,0.016470634520449206,372959016.0,10444742.0,362514274.0,21491.0,362414765.0,99509.0,10423251.0,0.028005066379733264,0.9719949282577472,0.0020575903167354445,0.9997255032225296,0.0002744967774703404,0.9979424096832645,0.1776115702479339,0.0020575903167354445,0.9997255032225296,0.9720434865740729,0.971785747096673,0.004068053147616135,0.002564560431167871,0.009832330198663305,0.008102665691491972,0.0163355123867503
-5.600000083446503,0.02020082327925431,372959016.0,10444742.0,362514274.0,21491.0,362436252.0,78022.0,10423251.0,0.028005066379733264,0.9719949282577472,0.0020575903167354445,0.9997847753713555,0.00021522462864455373,0.9979424096832645,0.21596173364284063,0.0020575903167354445,0.9997847753713555,0.9720450976409739,0.9718433593250364,0.004076342994360436,0.0025658762551583475,0.009910268515661185,0.008119110242724631,0.018611215303789085
-5.4000000804662704,0.023135158452986655,372959016.0,10444742.0,362514274.0,10371.0,362445468.0,68806.0,10434371.0,0.028005066379733264,0.9719949282577472,0.000992939796885361,0.999810197818583,0.00018980218141699987,0.9990070602031147,0.13098500827260443,0.000992939796885361,0.999810197818583,0.9720168002968913,0.9718382542064622,0.0019709387729038965,0.001238826995319549,0.004818588573101208,0.003934011504218537,0.009095307961989712
-5.200000077486038,0.02648420859582165,372959016.0,10444742.0,362514274.0,10371.0,362445702.0,68572.0,10434371.0,0.028005066379733264,0.9719949282577472,0.000992939796885361,0.9998108433104071,0.00018915668959286277,0.9990070602031147,0.13137326932090243,0.000992939796885361,0.9998108433104071,0.9720168178576816,0.971838881621245,0.0019709825978257616,0.00123883392078501,0.004819007716545883,0.003934098807166238,0.009116095959106865
-4.200000062584877,0.05160178526561565,372959016.0,10444742.0,362514274.0,10357.0,362445807.0,68467.0,10434385.0,0.028005066379733264,0.9719949282577472,0.000991599409540226,0.9998111329541743,0.00018886704582562176,0.9990084005904598,0.13139399167766164,0.000991599409540226,0.9998111329541743,0.9720167892425887,0.9718391256158827,0.001968344190552898,0.001237165113726018,0.004812715345429077,0.003928843018862692,0.009111047173716401
-3.0000000447034836,0.11111110805075623,372959016.0,10444742.0,362514274.0,10357.0,362446085.0,68189.0,10434385.0,0.028005066379733264,0.9719949282577472,0.000991599409540226,0.9998118998205295,0.00018810017947045032,0.9990084005904598,0.1318590380159397,0.000991599409540226,0.9998118998205295,0.9720168101053939,0.9718398710060947,0.001968396189479942,0.0012371733304562713,0.004813212768635085,0.003928946605658887,0.00913587237149997
-2.1000000312924385,0.18913982061899084,372959016.0,10444742.0,362514274.0,10357.0,362446190.0,68084.0,10434385.0,0.028005066379733264,0.9719949282577472,0.000991599409540226,0.9998121894642968,0.0001878105357032093,0.9990084005904598,0.1320355426371413,0.000991599409540226,0.9998121894642968,0.9720168179852222,0.971840152538369,0.0019684158300772685,0.001237176433925951,0.004813400671059718,0.003928985731589413,0.009145279097148032
-1.8000000268220901,0.22310460998179016,372959016.0,10444742.0,362514274.0,10357.0,362446196.0,68078.0,10434385.0,0.028005066379733264,0.9719949282577472,0.000991599409540226,0.9998122060153692,0.00018779398463079553,0.9990084005904598,0.13204564288901638,0.000991599409540226,0.9998122060153692,0.972016818435498,0.9718401686259275,0.001968416952408954,0.0012371766112675457,0.0048134114087842505,0.003928987967380408,0.009145817128177912
-1.700000025331974,0.2353489599091234,372959016.0,10444742.0,362514274.0,10356.0,362446205.0,68069.0,10434386.0,0.028005066379733264,0.9719949282577472,0.000991503667587002,0.9998122308419778,0.00018776915802217486,0.999008496332413,0.13204972904048454,0.000991503667587002,0.9998122308419778,0.9720168165041339,0.9718401900760055,0.001968228766111951,0.001237057453625934,0.00481296455378948,0.003928613093496183,0.009145593143443986
-0.4000000059604645,0.4311259267559445,372959016.0,10444742.0,362514274.0,10356.0,362446212.0,68062.0,10434386.0,0.028005066379733264,0.9719949282577472,0.000991503667587002,0.9998122501515623,0.00018774984843769214,0.999008496332413,0.1320615164885613,0.000991503667587002,0.9998122501515623,0.9720168170294556,0.9718402088448238,0.001968230075376598,0.001237057660504648,0.004812977080078904,0.003928615701676319,0.009146220971297477
0.9000000134110451,0.6510896818658842,372959016.0,10444742.0,362514274.0,10354.0,362446215.0,68059.0,10434388.0,0.028005066379733264,0.9719949282577472,0.0009913121836805543,0.9998122584270985,0.00018774157290148526,0.9990086878163195,0.13204443140805733,0.0009913121836805543,0.9998122584270985,0.9720168120410383,0.9718402115260836,0.001967850896427925,0.00123681890178461,0.004812056520703741,0.003927860362950673,0.009144427645119137
1.1000000163912773,0.681888002282774,372959016.0,10444742.0,362514274.0,10350.0,362446215.0,68059.0,10434392.0,0.028005066379733264,0.9719949282577472,0.0009909292158676586,0.9998122584270985,0.00018774157290148526,0.9990090707841324,0.1320001530436557,0.0009909292158676586,0.9998122584270985,0.9720168016139279,0.9718402008010446,0.0019670914158696384,0.0012363412069514054,0.004810204660962833,0.003926347447306683,0.00914030265581747
1.4000000208616257,0.7252004282056979,372959016.0,10444742.0,362514274.0,10350.0,362456837.0,57437.0,10434392.0,0.028005066379733264,0.9719949282577472,0.0009909292158676586,0.999841559342295,0.00015844065770497082,0.9990090707841324,0.15268414297726704,0.0009909292158676586,0.999841559342295,0.9720175987298431,0.9718686811421661,0.0019690789913635433,0.001236655028567926,0.004829276896272732,0.003930306888592301,0.010188855340720464
2.2000000327825546,0.8212623941099038,372959016.0,10444742.0,362514274.0,1880.0,362458771.0,55503.0,10442862.0,0.028005066379733264,0.9719949282577472,0.00017999487206098533,0.9998468943046364,0.00015310569536359828,0.999820005127939,0.032762316365474095,0.00017999487206098533,0.9998468943046364,0.9719956656773343,0.971851156428405,0.00035802278110382425,0.00022468498746460944,0.0008806219514320131,0.0007157855833572425,0.0003576845256256813
2.3000000342726707,0.8312116004280432,372959016.0,10444742.0,362514274.0,1879.0,362458771.0,55503.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9998468943046364,0.00015310569536359828,0.9998201008698923,0.03274546024885853,0.0001798991301077614,0.9998468943046364,0.9719956630707604,0.9718511537471453,0.0003578323775266794,0.00022456547954111675,0.0008801538653228745,0.0007154050526026849,0.00035641405454644873
2.8000000417232513,0.8744413378412453,372959016.0,10444742.0,362514274.0,1879.0,362493129.0,21145.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9999416712623018,5.8328737698201646e-05,0.9998201008698923,0.08161049339819319,0.0001798991301077614,0.9999416712623018,0.9719982430657966,0.9719432764698199,0.00035900687883164373,0.00022475005497345676,0.0008916337140231253,0.0007177523604615147,0.002552887605929396
3.6000000536441803,0.9238137785296746,372959016.0,10444742.0,362514274.0,1879.0,362493164.0,21110.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9999417678102243,5.8232189775787974e-05,0.9998201008698923,0.08173474270303188,0.0001798991301077614,0.9999417678102243,0.971998245693758,0.9719433703139114,0.0003590080792102892,0.00022475024315249165,0.0008916455610666643,0.0007177547594838952,0.0025568590679055556
4.100000061094761,0.9448986513716398,372959016.0,10444742.0,362514274.0,1879.0,362507639.0,6635.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9999816972724225,1.8302727577562917e-05,0.9998201008698923,0.22069532534648814,0.0001798991301077614,0.9999816972724225,0.9719993325012336,0.9719821815488703,0.0003595052106252827,0.0002248280956483571,0.0008965722977005569,0.0007187483033135932,0.005580211778685403
4.400000065565109,0.9547759482410569,372959016.0,10444742.0,362514274.0,1879.0,362507670.0,6604.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9999817827862966,1.8217213703425095e-05,0.9998201008698923,0.2215018271837793,0.0001798991301077614,0.9999817827862966,0.9719993348286755,0.9719822646679227,0.00035950627677104434,0.00022482826243696942,0.0008965829073411388,0.0007187504340620905,0.005593356657736002
4.700000070035458,0.9629520927573305,372959016.0,10444742.0,362514274.0,1879.0,362509166.0,5108.0,10442863.0,0.028005066379733264,0.9719949282577472,0.0001798991301077614,0.9999859095203517,1.4090479648257932e-05,0.9998201008698923,0.2689280091598683,0.0001798991301077614,0.9999859095203517,0.9719994471460565,0.9719862758325166,0.00035955773441886984,0.00022483631162671764,0.0008970952066756488,0.0007188532748780197,0.006320431661581855
4.90000007301569,0.9675925026740654,372959016.0,10444742.0,362514274.0,0.0,362509481.0,4793.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999867784516535,1.32215483465349e-05,1.0,0.0,0.0,0.9999867784516535,0.9719945737147478,0.9719820823422592,0.0,0.0,0.0,0.0,-0.0006085023398441299
5.4000000804662704,0.9768648415470134,372959016.0,10444742.0,362514274.0,0.0,362510931.0,3343.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999907782941535,9.22170584653999e-06,1.0,0.0,0.0,0.9999907782941535,0.9719946825959663,0.9719859701689045,0.0,0.0,0.0,0.0,-0.0005081897276008102
6.100000090897083,0.985630843183972,372959016.0,10444742.0,362514274.0,0.0,362510943.0,3331.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999908113962983,9.188603701712446e-06,1.0,0.0,0.0,0.9999908113962983,0.9719946834970488,0.9719860023440217,0.0,0.0,0.0,0.0,-0.000507276803024391
7.400000110268593,0.9941140817673122,372959016.0,10444742.0,362514274.0,0.0,362510948.0,3326.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999908251888586,9.174811141367636e-06,1.0,0.0,0.0,0.9999908251888586,0.9719946838724997,0.9719860157503204,0.0,0.0,0.0,0.0,-0.0005068959325385363
8.700000129640102,0.997601189412643,372959016.0,10444742.0,362514274.0,0.0,362510949.0,3325.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999908279473707,9.172052629298675e-06,1.0,0.0,0.0,0.9999908279473707,0.9719946839475899,0.9719860184315802,0.0,0.0,0.0,0.0,-0.0005068197240961015
9.400000140070915,0.9985219959137808,372959016.0,10444742.0,362514274.0,0.0,362510950.0,3324.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999908307058828,9.169294117229713e-06,1.0,0.0,0.0,0.9999908307058828,0.9719946840226801,0.9719860211128399,0.0,0.0,0.0,0.0,-0.000506743504193195
10.600000157952309,0.9993561239419685,372959016.0,10444742.0,362514274.0,0.0,362512709.0,1565.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999956829286121,4.317071387925541e-06,1.0,0.0,0.0,0.9999956829286121,0.9719948161057117,0.9719907374487496,0.0,0.0,0.0,0.0,-0.00034770731672431767
11.900000177323818,0.9997384050389891,372959016.0,10444742.0,362514274.0,0.0,362513064.0,1210.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999966622003965,3.3377996034440286e-06,1.0,0.0,0.0,0.9999966622003965,0.9719948427624545,0.9719916892959628,0.0,0.0,0.0,0.0,-0.0003057378006100442
12.700000189244747,0.9998497364189812,372959016.0,10444742.0,362514274.0,0.0,362513156.0,1118.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999969159835069,3.0840164930995243e-06,1.0,0.0,0.0,0.9999969159835069,0.9719948496706725,0.9719919359718603,0.0,0.0,0.0,0.0,-0.00029388491881581413
13.90000020712614,0.9999345884275949,372959016.0,10444742.0,362514274.0,0.0,362513586.0,688.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999981021436966,1.897856303445861e-06,1.0,0.0,0.0,0.9999981021436966,0.9719948819590375,0.9719930889135551,0.0,0.0,0.0,0.0,-0.00023054216491302852
15.20000022649765,0.9999734336151354,372959016.0,10444742.0,362514274.0,0.0,362513932.0,342.0,10444742.0,0.028005066379733264,0.9719949282577472,0.0,0.9999990565888724,9.434111275850064e-07,1.0,0.0,0.0,0.9999990565888724,0.971994907939854,0.9719940166294304,0.0,0.0,0.0,0.0,-0.00016254327263404137
