truth_threshold,match_probability,total_clerical_labels,p,n,tp,tn,fp,fn,P_rate,N_rate,tp_rate,tn_rate,fp_rate,fn_rate,precision,recall,specificity,npv,accuracy,f1,f2,f0_5,p4,phi
-28.90000043064356,1.9963330411781055e-09,199990000.0,398348.0,199591652.0,108.0,199576413.0,15239.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999236491113366,7.635088866341965e-05,0.999728880275538,0.00703720596859321,0.0002711197244620282,0.9999236491113366,0.9980085476132817,0.9979325016250813,0.0005221237868477985,0.0003356666308207857,0.001174587154366854,0.0010437020675193398,0.0009913402800595004
-28.400000423192978,2.8232412740932453e-09,199990000.0,398348.0,199591652.0,108.0,199576414.0,15238.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999236541215661,7.63458784338335e-05,0.999728880275538,0.007037664537990356,0.0002711197244620282,0.9999236541215661,0.9980085476232403,0.9979325066253313,0.0005221250489492234,0.0003356668394729285,0.0011745973741223148,0.0010437045890869976,0.0009913980787338364
-27.80000041425228,4.27923359068787e-09,199990000.0,398348.0,199591652.0,108.0,199576415.0,15237.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999236591317957,7.634086820424734e-05,0.999728880275538,0.007038123167155425,0.0002711197244620282,0.9999236591317957,0.9980085476331988,0.9979325116255813,0.0005221263110567498,0.0003356670481253306,0.0011746075940556155,0.0010437071106668397,0.00099145588222701
-26.400000393390656,1.1292965234007932e-08,199990000.0,398348.0,199591652.0,108.0,199576448.0,15204.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999238244693721,7.617553062790421e-05,0.999728880275538,0.007053291536050157,0.0002711197244620282,0.9999238244693721,0.99800854796183,0.9979326766338317,0.0005221679640284292,0.0003356739338001273,0.001174944951653191,0.0010437903296375219,0.0009933661058401297
-20.800000309944153,5.477416415331185e-07,199990000.0,398348.0,199591652.0,108.0,199576449.0,15203.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999238294796017,7.617052039831806e-05,0.999728880275538,0.007053752204297564,0.0002711197244620282,0.9999238294796017,0.9980085479717886,0.9979326816340817,0.0005221692263434374,0.0003356741424613493,0.001174955177635816,0.0010437928516316781,0.0009934240736259473
-20.300000302493572,7.746234863849234e-07,199990000.0,398348.0,199591652.0,108.0,199580004.0,11648.0,398240.0,0.001991839591979599,0.9980081404070203,0.0002711197244620282,0.9999416408457804,5.83591542195362e-05,0.999728880275538,0.00918679823069071,0.0002711197244620282,0.9999416408457804,0.9980085833736994,0.9979504575228761,0.0005266956674404541,0.00033641757644777925,0.0012124695759948986,0.0010528362411662473,0.0012372928082157331
-19.700000293552876,1.174109189357499e-06,199990000.0,398348.0,199591652.0,107.0,199580021.0,11631.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999417260196835,5.8273980316571554e-05,0.999731390643357,0.009115692622252513,0.00026860935664293535,0.9999417260196835,0.9980085785524029,0.9979505375268763,0.0005218417600210688,0.0003333063365584096,0.0012014372333258477,0.0010431386077934136,0.0012241267330518535
-18.30000027269125,3.098486809064348e-06,199990000.0,398348.0,199591652.0,107.0,199580048.0,11604.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999418612958823,5.813870411774536e-05,0.999731390643357,0.009136709076936214,0.00026860935664293535,0.9999418612958823,0.9980085788212739,0.9979506725336267,0.0005218761202656203,0.0003333119432210892,0.001201728692339485,0.001043207256577168,0.0012263251634116602
-13.000000193715096,0.00012205539677081966,199990000.0,398348.0,199591652.0,107.0,199580049.0,11603.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999418663061118,5.813369388815921e-05,0.999731390643357,0.009137489325362938,0.00026860935664293535,0.9999418663061118,0.9980085788312322,0.9979506775338767,0.0005218773929541675,0.00033331215087888496,0.0012017394898335085,0.0010432097992982366,0.0012264067153070176
-12.700000189244747,0.00015026358101882152,199990000.0,398348.0,199591652.0,107.0,199580050.0,11602.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999418713163414,5.8128683658573054e-05,0.999731390643357,0.009138269707062944,0.00026860935664293535,0.9999418713163414,0.9980085788411903,0.9979506825341267,0.000521878665648922,0.00033331235853693945,0.0012017502875215642,0.0010432123420317007,0.0012264882764028602
-12.200000181794167,0.00021249156957169895,199990000.0,398348.0,199591652.0,107.0,199580060.0,11592.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999419214186372,5.80785813627115e-05,0.999731390643357,0.009146080861612104,0.00026860935664293535,0.9999419214186372,0.9980085789407722,0.9979507325366268,0.0005218913929378828,0.00033331443513171525,0.0012018582750750319,0.0010432377700481039,0.0012273043938087307
-11.60000017285347,0.0003220417031628006,199990000.0,398348.0,199591652.0,107.0,199580061.0,11591.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999419264288669,5.807357113312535e-05,0.999731390643357,0.009146862711574628,0.00026860935664293535,0.9999419264288669,0.9980085789507304,0.9979507375368768,0.0005218926657009214,0.000333314642792616,0.001201869074897785,0.0010432403129179224,0.0012273860562361796
-11.000000163912773,0.00048804289235713973,199990000.0,398348.0,199591652.0,107.0,199580062.0,11590.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999419314390965,5.806856090353919e-05,0.999731390643357,0.009147644695220997,0.00026860935664293535,0.9999419314390965,0.9980085789606885,0.9979507425371269,0.000521893938470168,0.00033331485045377546,0.0012018798749146328,0.0010432428558001376,0.0012274677278870864
-5.4000000804662704,0.023135158452986655,199990000.0,398348.0,199591652.0,107.0,199580063.0,11589.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.999941936449326,5.8063550673953034e-05,0.999731390643357,0.0091484268125855,0.00026860935664293535,0.999941936449326,0.9980085789706468,0.9979507475373769,0.0005218952112456224,0.0003333150581151937,0.0012018906751255808,0.001043245398694749,0.0012275494087633696
-4.6000000685453415,0.039601660807737325,199990000.0,398348.0,199591652.0,107.0,199580064.0,11588.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999419414595556,5.8058540444366883e-05,0.999731390643357,0.009149209063702438,0.00026860935664293535,0.9999419414595556,0.9980085789806049,0.9979507525376269,0.0005218964840272849,0.00033331526577687066,0.001201901475530634,0.0010432479416017573,0.0012276310988669475
-4.100000061094761,0.0551013486283602,199990000.0,398348.0,199591652.0,107.0,199584723.0,6929.0,398241.0,0.001991839591979599,0.9980081404070203,0.00026860935664293535,0.9999652841191975,3.471588080246963e-05,0.999731390643357,0.015207504263786243,0.00026860935664293535,0.9999652841191975,0.9980086253747095,0.9979740487024351,0.0005278945394983521,0.0003342855786077224,0.0012544197780966584,0.0010552314626448174,0.0017581713506669215
-1.700000025331974,0.2353489599091234,199990000.0,398348.0,199591652.0,88.0,199584813.0,6839.0,398260.0,0.001991839591979599,0.9980081404070203,0.0002209123680801711,0.9999657350398603,3.426496013971566e-05,0.9997790876319198,0.01270391222751552,0.0002209123680801711,0.9999657350398603,0.9980085314520595,0.997974403720186,0.0004342730244895441,0.00027494518280417844,0.001032728092081792,0.00086816864413362,0.001414019040006457
-0.4000000059604645,0.4311259267559445,199990000.0,398348.0,199591652.0,88.0,199584816.0,6836.0,398260.0,0.001991839591979599,0.9980081404070203,0.0002209123680801711,0.999965750070549,3.4249929450957195e-05,0.9997790876319198,0.012709416522241479,0.0002209123680801711,0.999965750070549,0.998008531481934,0.9979744187209361,0.0004342762391677688,0.00027494569822460066,0.0010327571800095765,0.0008681750679066704,0.0014144392215858946
