cluster_id,n_nodes,n_edges,density,cluster_centralisation
osmacc_1141339938,6,15.0,1.0,0.0
osmacc_1726088208,2,1.0,1.0,
osmacc_1899009403,7,7.0,0.3333333333333333,0.23333333333333334
osmacc_137147883,11,46.0,0.8363636363636363,0.2
osmacc_12025235870,27,135.0,0.38461538461538464,0.3323076923076923
osmacc_13111316584,7,21.0,1.0,0.0
osmacc_12076124017,5,10.0,1.0,0.0
osmacc_101142972,17,58.0,0.4264705882352941,0.4375
osmacc_2169262377,6,15.0,1.0,0.0
osmacc_3670348491,2,1.0,1.0,
osmacc_10300022564,18,67.0,0.43790849673202614,0.16911764705882354
osmacc_4393092590,4,4.0,0.6666666666666666,0.6666666666666666
osmacc_2859549153,2,1.0,1.0,
osmacc_5054427023,5,10.0,1.0,0.0
osmacc_2478618667,6,15.0,1.0,0.0
osmacc_1397905629,2,1.0,1.0,
osmacc_38973026,2,1.0,1.0,
osmacc_1516280690,7,8.0,0.38095238095238093,0.16666666666666666
osmacc_1301004737,2,1.0,1.0,
osmacc_1502765039,6,15.0,1.0,0.0
osmacc_387442687,2,1.0,1.0,
osmacc_1979221471,4,6.0,1.0,0.0
osmacc_144659838,2,1.0,1.0,
osmacc_5367587521,2,1.0,1.0,
osmacc_1051037213,2,1.0,1.0,
osmacc_2351978090,3,3.0,1.0,0.0
osmacc_4956764124,3,3.0,1.0,0.0
osmacc_10313976812,5,10.0,1.0,0.0
osmacc_227396413,13,78.0,1.0,0.0
osmacc_13789278401,2,1.0,1.0,
osmacc_5211783245,2,1.0,1.0,
osmacc_2601054931,2,1.0,1.0,
osmacc_2437045250,2,1.0,1.0,
osmacc_3842864143,4,6.0,1.0,0.0
osmacc_5766270491,3,3.0,1.0,0.0
osmacc_5765946356,2,1.0,1.0,
osmacc_598043009,1,0.0,,
osmacc_422387535,1,0.0,,
osmacc_7010052787,1,0.0,,
osmacc_5939651910,1,0.0,,
osmacc_5189904299,1,0.0,,
osmacc_5992997087,1,0.0,,
osmacc_2134025615,1,0.0,,
osmacc_9140808463,1,0.0,,
osmacc_168747533,1,0.0,,
osmacc_713294318,1,0.0,,
osmacc_963468880,1,0.0,,
osmacc_13608816768,1,0.0,,
